tournamentName,slotNumber,locationName,categoryName,performerName,performerNumber,clubName,performanceName,judgeDevice,judgeName,criteriaName
Test SM Single,27,F1,single-u15-intermediate-speed-60sSingleRope,AthleteU15,101,Club1,single-u15-intermediate-speed-60sSingleRope-AthleteU15,J3,Judge3,speed
Test SM Single,28,F1,single-u15-intermediate-compulsory-compulsory,AthleteU15,101,Club1,single-u15-intermediate-compulsory-compulsory-AthleteU15,J1,Judge1,speed
Test SM Single,28,F1,single-u15-intermediate-compulsory-compulsory,AthleteU15,101,Club1,single-u15-intermediate-compulsory-compulsory-AthleteU15,J2,Judge2,speed
Test SM Single,28,F1,single-u15-intermediate-compulsory-compulsory,AthleteU15,101,Club1,single-u15-intermediate-compulsory-compulsory-AthleteU15,J3,Judge3,speed
Test SM Single,25,F1,single-u12-intermediate-speed-30sDoubleUnder,AthleteU12,102,Club2,single-u12-intermediate-speed-30sDoubleUnder-AthleteU12,J1,Judge1,speed
Test SM Single,25,F1,single-u12-intermediate-speed-30sDoubleUnder,AthleteU12,102,Club2,single-u12-intermediate-speed-30sDoubleUnder-AthleteU12,J2,Judge2,speed
Test SM Single,25,F1,single-u12-intermediate-speed-30sDoubleUnder,AthleteU12,102,Club2,single-u12-intermediate-speed-30sDoubleUnder-AthleteU12,J3,Judge3,speed
Test SM Single,26,F1,single-u12-intermediate-speed-30sSingleRope,AthleteU12,102,Club2,single-u12-intermediate-speed-30sSingleRope-AthleteU12,J1,Judge1,speed
Test SM Single,26,F1,single-u12-intermediate-speed-30sSingleRope,AthleteU12,102,Club2,single-u12-intermediate-speed-30sSingleRope-AthleteU12,J2,Judge2,speed
Test SM Single,26,F1,single-u12-intermediate-speed-30sSingleRope,AthleteU12,102,Club2,single-u12-intermediate-speed-30sSingleRope-AthleteU12,J3,Judge3,speed
Test SM Single,27,F1,single-u12-intermediate-speed-60sSingleRope,AthleteU12,102,Club2,single-u12-intermediate-speed-60sSingleRope-AthleteU12,J1,Judge1,speed
Test SM Single,27,F1,single-u12-intermediate-speed-60sSingleRope,AthleteU12,102,Club2,single-u12-intermediate-speed-60sSingleRope-AthleteU12,J2,Judge2,speed
Test SM Single,27,F1,single-u12-intermediate-speed-60sSingleRope,AthleteU12,102,Club2,single-u12-intermediate-speed-60sSingleRope-AthleteU12,J3,Judge3,speed
Test SM Single,28,F1,single-u12-intermediate-compulsory-compulsory,AthleteU12,102,Club2,single-u12-intermediate-compulsory-compulsory-AthleteU12,J1,Judge1,speed
Test SM Single,28,F1,single-u12-intermediate-compulsory-compulsory,AthleteU12,102,Club2,single-u12-intermediate-compulsory-compulsory-AthleteU12,J2,Judge2,speed
Test SM Single,28,F1,single-u12-intermediate-compulsory-compulsory,AthleteU12,102,Club2,single-u12-intermediate-compulsory-compulsory-AthleteU12,J3,Judge3,speed
